# Quotidian Equation of State for CO.  Listed are temperature (T), density (den), pressure (P), specific internal energy (u), and specific entropy (s).
# log T (K)		log den (g/cc)	       log P (Pa)  		      log u (erg/g)                log s (erg/g/K)
1.26465			-1.40			 6.42554			10.12724			6.99805
1.26465			-1.30			 6.69125			10.13305			6.98043
1.26465			-1.20			 6.94986			10.14143			6.96075
1.26465			-1.10			 7.19812			10.15318			6.93822
1.26465			-1.00			 7.43270			10.16900			6.91170
1.26465			-0.90			 7.65007			10.18934			6.87942
1.26465			-0.80			 7.84626			10.21405			6.83874
1.26465			-0.70			 7.99458			10.24214			6.77724
1.26465			-0.60			 7.99458			10.26634			6.65573
1.26465			-0.50			 7.99458			10.28464			6.52705
1.26465			-0.40			 7.99458			10.29866			6.38801
1.26465			-0.30			 7.99458			10.30947			6.23327
1.26465			-0.20			 7.99458			10.31788			6.05283
1.26465			-0.10			 7.99458			10.32444			5.82429
1.26465			0.00			 7.99458			10.32958			5.47741
1.26465			0.10			 8.25074			10.33295			4.54121
1.26465			0.20			 9.33278			10.36236			4.27415
1.26465			0.30			 9.90369			10.46041			4.09911
1.26465			0.40			 10.35107			10.63593			3.98219
1.26465			0.50			 10.73560			10.86075			3.89541
1.26465			0.60			 11.08026			11.10070			3.82287
1.26465			0.70			 11.39668			11.33587			3.75684
1.26465			0.80			 11.69173			11.55846			3.69373
1.26465			0.90			 11.96991			11.76663			3.63185
1.26465			1.00			 12.23437			11.96089			3.57041
1.26465			1.10			 12.48741			12.14250			3.50902
1.26465			1.20			 12.73083			12.31285			3.44748
1.26465			1.30			 12.96602			12.47327			3.38568
1.26465			1.40			 13.19410			12.62493			3.32359
1.26465			1.50			 13.41601			12.76883			3.26121
1.26465			1.60			 13.63250			12.90585			3.19851
1.26465			1.70			 13.84424			13.03676			3.13550
1.26465			1.80			 14.05176			13.16219			3.07219
1.26465			1.90			 14.25554			13.28271			3.00861
1.26465			2.00			 14.45597			13.39882			2.94477
1.36465			-12.60			 -6.05160			10.11856			7.69782
1.36465			-12.50			 -5.95191			10.11838			7.69453
1.36465			-12.40			 -5.85222			10.11822			7.69123
1.36465			-12.30			 -5.75254			10.11807			7.68790
1.36465			-12.20			 -5.65286			10.11795			7.68455
1.36465			-12.10			 -5.55318			10.11784			7.68118
1.36465			-12.00			 -5.45350			10.11775			7.67779
1.36465			-11.90			 -5.35383			10.11767			7.67437
1.36465			-11.80			 -5.25415			10.11759			7.67093
1.36465			-11.70			 -5.15448			10.11753			7.66747
1.36465			-11.60			 -5.05481			10.11747			7.66399
1.36465			-11.50			 -4.95514			10.11742			7.66048
1.36465			-11.40			 -4.85547			10.11737			7.65694
1.36465			-11.30			 -4.75581			10.11733			7.65338
1.36465			-11.20			 -4.65615			10.11729			7.64980
1.36465			-11.10			 -4.55649			10.11725			7.64619
1.36465			-11.00			 -4.45683			10.11722			7.64256
1.36465			-10.90			 -4.35717			10.11719			7.63890
1.36465			-10.80			 -4.25752			10.11716			7.63521
1.36465			-10.70			 -4.15787			10.11714			7.63150
1.36465			-10.60			 -4.05822			10.11711			7.62776
1.36465			-10.50			 -3.95857			10.11709			7.62399
1.36465			-10.40			 -3.85893			10.11707			7.62019
1.36465			-10.30			 -3.75929			10.11705			7.61637
1.36465			-10.20			 -3.65965			10.11703			7.61251
1.36465			-10.10			 -3.56001			10.11701			7.60863
1.36465			-10.00			 -3.46038			10.11699			7.60472
1.36465			-9.90			 -3.36075			10.11697			7.60077
1.36465			-9.80			 -3.26112			10.11695			7.59680
1.36465			-9.70			 -3.16150			10.11694			7.59280
1.36465			-9.60			 -3.06188			10.11692			7.58876
1.36465			-9.50			 -2.96226			10.11691			7.58469
1.36465			-9.40			 -2.86265			10.11689			7.58059
1.36465			-9.30			 -2.76304			10.11688			7.57645
1.36465			-9.20			 -2.66344			10.11686			7.57229
1.36465			-9.10			 -2.56383			10.11685			7.56808
1.36465			-9.00			 -2.46424			10.11683			7.56385
1.36465			-8.90			 -2.36464			10.11682			7.55958
1.36465			-8.80			 -2.26505			10.11680			7.55527
1.36465			-8.70			 -2.16547			10.11679			7.55092
1.36465			-8.60			 -2.06588			10.11678			7.54654
1.36465			-8.50			 -1.96631			10.11677			7.54212
1.36465			-8.40			 -1.86673			10.11675			7.53766
1.36465			-8.30			 -1.76716			10.11674			7.53317
1.36465			-8.20			 -1.66760			10.11673			7.52863
1.36465			-8.10			 -1.56803			10.11672			7.52405
1.36465			-8.00			 -1.46848			10.11671			7.51943
1.36465			-7.90			 -1.36892			10.11669			7.51477
1.36465			-7.80			 -1.26937			10.11668			7.51007
1.36465			-7.70			 -1.16982			10.11667			7.50533
1.36465			-7.60			 -1.07028			10.11666			7.50053
1.36465			-7.50			 -0.97073			10.11665			7.49570
1.36465			-7.40			 -0.87119			10.11664			7.49082
1.36465			-7.30			 -0.77165			10.11663			7.48589
1.36465			-7.20			 -0.67211			10.11662			7.48091
1.36465			-7.10			 -0.57257			10.11661			7.47589
1.36465			-7.00			 -0.47303			10.11660			7.47081
1.36465			-6.90			 -0.37349			10.11659			7.46569
1.36465			-6.80			 -0.27394			10.11658			7.46051
1.36465			-6.70			 -0.17440			10.11657			7.45528
1.36465			-6.60			 -0.07484			10.11656			7.45000
